"code","area","city","province","lat","lon","geo_hash"
"320826","涟水县","淮安市","江苏省","33.78707870790034","119.26644843920793","wwhb1yxpvxvx"
"320830","盱眙县","淮安市","江苏省","33.018254741659845","118.55144127023549","wtu7cdy92bc9"
"320831","金湖县","淮安市","江苏省","33.03128382675661","119.02646908662551","wtueut0mjv85"
"320900",,"盐城市","江苏省","33.355100917626196","120.167544265761","wtvmy2p7d9rr"
"320902","亭湖区","盐城市","江苏省","33.39589348690703","120.20457816803754","wtvmzrd31tvb"
"320903","盐都区","盐城市","江苏省","33.34402031559912","120.16050325734324","wtvmwq44yxvh"
"320904","大丰区","盐城市","江苏省","33.20475984971028","120.50743881648788","wtvsyhwzdzg5"
"320921","响水县","盐城市","江苏省","34.20474300276","119.58460112201573","wwj494yc54jr"
"320922","滨海县","盐城市","江苏省","33.99564654746655","119.82762105908833","wwj1qsxyczy6"
"320923","阜宁县","盐城市","江苏省","33.765078727087015","119.80958074885365","wwj0n6dxvdfk"
"320924","射阳县","盐城市","江苏省","33.78101359213001","120.26444564891948","wwj80ttustq7"
"320925","建湖县","盐城市","江苏省","33.469832978385014","119.80553127744521","wtvnqhzxzjnf"
"320981","东台市","盐城市","江苏省","32.872716312488244","120.32653706475246","wtve40717w3n"
"321000",,"扬州市","江苏省","32.40067693609037","119.41941890822997","wtubm6qed5uw"
"321002","广陵区","扬州市","江苏省","32.40066115971978","119.43850484607827","wtubmfk7wch0"
"321003","邗江区","扬州市","江苏省","32.382751355260424","119.40438513670664","wtubjp5e5y6s"
"321012","江都区","扬州市","江苏省","32.44029450624287","119.5766029690771","wtv091942v1w"
"321023","宝应县","扬州市","江苏省","33.24720546114832","119.36555570137673","wtuvhhrr5033"
"321081","仪征市","扬州市","江苏省","32.27809048316069","119.19146705795117","wtsz8k09d2pm"
"321084","高邮市","扬州市","江苏省","32.787147020528316","119.46561561653884","wtufw88nyx5q"
"321100",,"镇江市","江苏省","32.19471592052375","119.43048944567383","wtszjsyeu453"
"321102","京口区","镇江市","江苏省","32.20378548352827","119.47560369584319","wtsznwx2xkep"
"321111","润州区","镇江市","江苏省","32.2014948431523","119.4184404738685","wtszjqjg73en"
"321112","丹徒区","镇江市","江苏省","32.137920395650404","119.44050079109088","wtsyvftbvqs6"
"321181","丹阳市","镇江市","江苏省","32.01592027416992","119.61250060471407","wttn1u74m20g"
"321182","扬中市","镇江市","江苏省","32.24296719412154","119.80351961208618","wttpqjwkbkdz"
"321183","句容市","镇江市","江苏省","31.950923490521372","119.17543320290359","wtstzbkzsggf"
"321200",,"泰州市","江苏省","32.4606750493083","119.9295663378548","wtv29j611kqj"
"321202","海陵区","泰州市","江苏省","32.49673154922654","119.92552495119595","wtv2bgz55mbd"
"321203","高港区","泰州市","江苏省","32.32486247444036","119.88842098108961","wttrbhs1fxjg"
"321204","姜堰区","泰州市","江苏省","32.515233674758576","120.13339832586847","wtv2vxnqznf7"
"321281","兴化市","泰州市","江苏省","32.917824213889254","119.85751406137442","wtv5r2t84x0n"
"321282","靖江市","泰州市","江苏省","31.988170075210594","120.28353203592053","wtttcp7b97n5"
"321283","泰兴市","泰州市","江苏省","32.17747402371212","120.05859939046078","wttrh18p25uj"
"321300",,"宿迁市","江苏省","33.96774971569008","118.28157403570837","wwh15xdh2rqp"
"321302","宿城区","宿迁市","江苏省","33.96867763073053","118.24956705106565","wwh14zf9ys7y"
"321311","宿豫区","宿迁市","江苏省","33.95480439632684","118.33640094471272","wwh1hv3cjfrc"
"321322","沭阳县","宿迁市","江苏省","34.11745420947911","118.81041906570952","wwh6pdghe6mm"
"321323","泗阳县","宿迁市","江苏省","33.728328313046696","118.70946596537884","wturvk19g017"
"321324","泗洪县","宿迁市","江苏省","33.46573259459488","118.22241594668768","wtun6hqbjbww"
"330100",,"杭州市","浙江省","30.25308298169347","120.21551180372168","wtmkpe6kbrqt"
"330102","上城区","杭州市","浙江省","30.248398420425882","120.17557880007278","wtmkndt1tynk"
"330103","下城区","杭州市","浙江省","30.286744052561524","120.18760693119027","wtmkqctcn4r1"
"330104","江干区","杭州市","浙江省","30.2633105670119","120.21153877811217","wtmkpmr2ecup"
"330105","拱墅区","杭州市","浙江省","30.32464256662975","120.14844700926328","wtmkw03mvep7"
"330106","西湖区","杭州市","浙江省","30.265916325588922","120.13643801205312","wtmkjv8xtzsz"
"330108","滨江区","杭州市","浙江省","30.214332950144062","120.21847118139375","wtm7zsk7jrvk"
"330109","萧山区","杭州市","浙江省","30.18751122221409","120.2704705839749","wtme8z6qcpfy"
"330110","余杭区","杭州市","浙江省","30.424739268745142","120.30659216717552","wtmt1dssfy3p"
"330111","富阳区","杭州市","浙江省","30.05472296730377","119.96655568417805","wtm6czkcrq7m"
"330112","临安区","杭州市","浙江省","30.239805598053564","119.73151737122271","wtmhh8czds64"
"330122","桐庐县","杭州市","浙江省","29.79858479014279","119.69759877582668","wtm1eb9jk4yd"
"330127","淳安县","杭州市","浙江省","29.61495036603392","119.04839230601344","wtk8mp0rsdgh"
"330182","建德市","杭州市","浙江省","29.48115402696838","119.28739807500521","wthzdqykjv6v"
"330200",,"宁波市","浙江省","29.866033045866054","121.62857249434141","wtq3zsznr0j4"
"330203","海曙区","宁波市","浙江省","29.86572070836559","121.55740307253974","wtq3yhgkkvc5"
"330205","江北区","宁波市","浙江省","29.89294837947611","121.56042128922172","wtq6n1ve517y"
"330206","北仑区","宁波市","浙江省","29.90465935993949","121.85057621461253","wtqdhgbzk0wc"
"330211","镇海区","宁波市","浙江省","29.9548849633495","121.72251899132434","wtqd3v5eu728"
"330212","鄞州区","宁波市","浙江省","29.824206349995904","121.55542706991011","wtq3wj3fwepb"
"330213","奉化区","宁波市","浙江省","29.661146412779814","121.41352776719268","wtq2dzdssq2n"
"330225","象山县","宁波市","浙江省","29.482270653805347","121.87556392982258","wtnxtr54dmx4"
"330226","宁海县","宁波市","浙江省","29.294317441105566","121.43643177294247","wtnqekg7cbw6"
"330281","余姚市","宁波市","浙江省","30.042734639570824","121.16058507482123","wtq4vj47w78k"
"330282","慈溪市","宁波市","浙江省","30.175256610720446","121.27259613631863","wtq5xthp879c"
"330300",,"温州市","浙江省","28.00108540447221","120.70647689035565","wsvz69ry0u8s"
"330302","鹿城区","温州市","浙江省","28.020351607763462","120.6615864979342","wsvz3szn6spu"
"330303","龙湾区","温州市","浙江省","27.938652244915872","120.81946755397436","wsvyvq443wk8"
"330304","瓯海区","温州市","浙江省","27.972857351642503","120.62144724335346","wsvz0u3ceqtc"
"330305","洞头区","温州市","浙江省","27.841870324586573","121.16354856758629","wsynmhkwekf1"
"330324","永嘉县","温州市","浙江省","28.15645033220569","120.68852407508358","wtjb4mdxnqy0"
"330326","平阳县","温州市","浙江省","27.667724401092695","120.57251537444397","wsvtrsy0pjxs"
"330327","苍南县","温州市","浙江省","27.523066788446513","120.4335951222883","wsvssd3j6pt2"
"330328","文成县","温州市","浙江省","27.79321715229029","120.09748845651636","wsvqhgs74r1y"
"330329","泰顺县","温州市","浙江省","27.562170559597206","119.72353725758818","wsvhu3s128gz"
"330381","瑞安市","温州市","浙江省","27.783950736231652","120.66158218606775","wsvy19zj4xuc"
"330382","乐清市","温州市","浙江省","28.118179995228274","120.9925018561657","wsypcqb038sm"
"330383","龙港市","温州市","浙江省","27.579911437330775","120.54224706012582","wsvszhb0tunh"
"330400",,"嘉兴市","浙江省","30.750974830920143","120.76355182586005","wtmyun136tny"
"330402","南湖区","嘉兴市","浙江省","30.751546813315446","120.7896100517546","wtmyuwhk9zv6"
"330411","秀洲区","嘉兴市","浙江省","30.770207214173517","120.71543705562627","wtmz4cw33w3g"
"330421","嘉善县","嘉兴市","浙江省","30.83712219382042","120.93251060584033","wtmzrvsr78px"
"330424","海盐县","嘉兴市","浙江省","30.531872894537752","120.95244526273444","wtqj8q4vh1xu"
"330481","海宁市","嘉兴市","浙江省","30.51792376977565","120.68656506738283","wtmvd797bc36"
"330482","平湖市","嘉兴市","浙江省","30.682240998057836","121.02257525525401","wtqn9ctcn2k8"
"330483","桐乡市","嘉兴市","浙江省","30.63631118771037","120.57154315530762","wtmwr9jt2w6f"
"330500",,"湖州市","浙江省","30.898963937294184","120.09451660915789","wtmrubfpt065"
"330502","吴兴区","湖州市","浙江省","30.86295545498643","120.19160466020135","wtmrx42veruh"
"330503","南浔区","湖州市","浙江省","30.855242982242903","120.42460139422415","wtmxs348bd5j"
"330521","德清县","湖州市","浙江省","30.548628239138925","119.98346466845346","wtmmf31q9m59"
"330522","长兴县","湖州市","浙江省","31.0325793268347","119.91749832197264","wtt28c33bhpd"
"330523","安吉县","湖州市","浙江省","30.644424794113846","119.68656337875633","wtmn7d9henf4"
"330600",,"绍兴市","浙江省","30.0363693113069","120.58547847885335","wtmdzgzwt31d"
"330602","越城区","绍兴市","浙江省","29.99530996279798","120.58843667180591","wtmf8h3z65p9"
"330603","柯桥区","绍兴市","浙江省","30.079003604949623","120.45151103408105","wtmehgwngssm"
"330604","上虞区","绍兴市","浙江省","30.038242967062466","120.87450989363869","wtmfys61knr4"
"330624","新昌县","绍兴市","浙江省","29.505541075309846","120.91056965639144","wtjzz7k6hrx2"
"330681","诸暨市","绍兴市","浙江省","29.714934649194955","120.25340833196779","wtm903my5923"
"330683","嵊州市","绍兴市","浙江省","29.567326991294273","120.83743725739004","wtmbjwx4hm5z"
"330700",,"金华市","浙江省","29.084639385513697","119.65343619052916","wtjj6y8yr1sx"
"330702","婺城区","金华市","浙江省","29.09177543818595","119.57859260936237","wtjj3pfrzhj0"
"330703","金东区","金华市","浙江省","29.104765016117913","119.69958241405315","wtjjef6ed3mt"
"330723","武义县","金华市","浙江省","28.898243786650067","119.82256555866991","wtjhqsu0kphd"
"330726","浦江县","金华市","浙江省","29.458692851854586","119.89843608269538","wtjr86g3k43g"
"330727","磐安县","金华市","浙江省","29.060103175107464","120.45651305177348","wtjtm41z25y5"
"330781","兰溪市","金华市","浙江省","29.214044345079238","119.4665987055372","wthynw2bjs8d"
"330782","义乌市","金华市","浙江省","29.31114987541007","120.08158099305928","wtjqsxbtzdke"
"330783","东阳市","金华市","浙江省","29.295861065150863","120.2484219279141","wtjw8m4hz264"
"330784","永康市","金华市","浙江省","28.894203967254516","120.0545507107813","wtjk7uj0cy12"
"330800",,"衢州市","浙江省","28.975545802265025","118.86659674035565","wthsbfu4b3nx"
"330802","柯城区","衢州市","浙江省","28.97420365112754","118.87758391504455","wthsc4s4brp1"
"330803","衢江区","衢州市","浙江省","28.98623790796884","118.96553907360011","wthsghu11frk"
"330822","常山县","衢州市","浙江省","28.906997949113464","118.51755663117751","wthk2ymg7nzr"
"330824","开化县","衢州市","浙江省","29.143187521186665","118.42145932131277","wthjy9rgk5bj"
"330825","龙游县","衢州市","浙江省","29.034486553294915","119.17841825565665","wthtpvx44ktd"
"330881","江山市","衢州市","浙江省","28.74286848011839","118.63358329792732","wth7e86r6g51"
"330900",,"舟山市","浙江省","29.99091168016034","122.21355631852045","wtqft59jwr0s"
"330902","定海区","舟山市","浙江省","30.025462378363247","122.11360080391776","wtqffcbqvpu7"
"330903","普陀区","舟山市","浙江省","29.97683569653626","122.33154416585897","wtqfx9p5ex4w"
"330921","岱山县","舟山市","浙江省","30.269655894034567","122.23260481448817","wtqujqrjd0u4"
"330922","嵊泗县","舟山市","浙江省","30.73127394902446","122.45758776505647","wtrnfd6ysset"
"331000",,"台州市","浙江省","28.66219405599615","121.42743470427969","wtn751uc2k1z"
"331002","椒江区","台州市","浙江省","28.67925822490251","121.4494079756909","wtn75suub34r"
"331003","黄岩区","台州市","浙江省","28.655333607550652","121.2685660511622","wtn5p8916mke"
"331004","路桥区","台州市","浙江省","28.586946666725996","121.37157806768772","wtn69uh54c05"
"331022","三门县","台州市","浙江省","29.110355206288737","121.40255379759475","wtnmde6she90"
"331023","天台县","台州市","浙江省","29.149514378149117","121.01355337629343","wtnjcdx2hpmd"
"331024","仙居县","台州市","浙江省","28.85322569325804","120.73543520574904","wtju5ksf5x1e"
"331081","温岭市","台州市","浙江省","28.377655489850408","121.39258889457587","wtn36mgru66u"
"331082","临海市","台州市","浙江省","28.8640493290829","121.15158529413057","wtnhhyeck8c8"
"331083","玉环市","台州市","浙江省","28.14186298682908","121.23851297084417","wtn0ng54np7x"
"331100",,"丽水市","浙江省","28.473278180563412","119.9295730584414","wtj3cp6hceg0"
"331102","莲都区","丽水市","浙江省","28.45174513504599","119.9195191333465","wtj3bg6xrmdq"
"331121","青田县","丽水市","浙江省","28.145487556330146","120.29657334899679","wtj817tr374m"
"331122","缙云县","丽水市","浙江省","28.665214747164","120.0974783056641","wtj7hfk6fp66"
"331123","遂昌县","丽水市","浙江省","28.598454676709746","119.28243538621696","wthfdq4y44q7"
"331124","松阳县","丽水市","浙江省","28.45505640427278","119.48854377015539","wthczh0fsygz"
"331125","云和县","丽水市","浙江省","28.121469507453906","119.57959736407496","wsvpcp75qtf7"
"331126","庆元县","丽水市","浙江省","27.625431778353544","119.06948685497508","wsutjmpcb1sr"
"331127","景宁畲族自治县","丽水市","浙江省","27.979553966950995","119.64243033108566","wsvp4t8bwwyh"
"331181","龙泉市","丽水市","浙江省","28.080508725251303","119.14844476520678","wsuxxrchzfpx"
"340100",,"合肥市","安徽省","31.826577833686887","117.23344266497664","wtem59yg30ne"
"340102","瑶海区","合肥市","安徽省","31.86378694165692","117.3155870445394","wtemm8ds523u"
"340103","庐阳区","合肥市","安徽省","31.884886695554332","117.27145913381999","wtemks6qzj9v"
"340104","蜀山区","合肥市","安徽省","31.857378217104248","117.26646078230138","wtemhrqydtdz"
"340111","包河区","合肥市","安徽省","31.799293467782277","117.316576258567","wtekvsgk63gw"
"340121","长丰县","合肥市","安徽省","32.483722623763164","117.17356009256213","wtg2f37pmufc"
"340122","肥东县","合肥市","安徽省","31.89389035448661","117.47540062527533","wtet3nngrhpd"
"340123","肥西县","合肥市","安徽省","31.712962132716886","117.16455781372443","wtek6jhtkhd7"
"340124","庐江县","合肥市","安徽省","31.261327637478026","117.29357730191721","wte3v4fw6my7"
"340181","巢湖市","合肥市","安徽省","31.629002428816317","117.89557620044565","wtegfvbuq13h"
"340200",,"芜湖市","安徽省","31.358536655799266","118.43943137653523","wts4rhsuwycj"
"340202","镜湖区","芜湖市","安徽省","31.345866595568836","118.39260630352213","wts4q46fgtj9"
"340203","弋江区","芜湖市","安徽省","31.317566272497334","118.37957970583027","wts4jv1qh1kr"
"340207","鸠江区","芜湖市","安徽省","31.37580451951749","118.39758848554156","wts4qpy3rcbs"
"340208","三山区","芜湖市","安徽省","31.22528012426887","118.27460210698433","wts1ekkumyp7"
"340221","芜湖县","芜湖市","安徽省","31.141239223464176","118.58244251202923","wts34mj4g5tz"
"340222","繁昌县","芜湖市","安徽省","31.107958593586286","118.20542431830533","wts0cz48fpb9"
"340223","南陵县","芜湖市","安徽省","30.920260298683342","118.34041816695333","wtkpuuuged73"
"340281","无为市","芜湖市","安徽省","31.308844155979028","117.90857854388872","wtef55d7jp86"
"340300",,"蚌埠市","安徽省","32.921523704350825","117.39551332813694","wtg7r3hvc8z6"
"340302","龙子湖区","蚌埠市","安徽省","32.94864426292913","117.39951276392846","wtg7rqpeybmw"
"340303","蚌山区","蚌埠市","安徽省","32.92337877039503","117.37944120527462","wtg7r190e4xh"
"340304","禹会区","蚌埠市","安徽省","32.935309988858336","117.3484523600969","wtg7q7dw14u0"
"340311","淮上区","蚌埠市","安徽省","32.97054701188452","117.36638271773715","wtg7wdpe6gmv"
"340321","怀远县","蚌埠市","安徽省","32.97600372662439","117.21150631391461","wtg7e5ng4h9s"
"340322","五河县","蚌埠市","安徽省","33.13270946286574","117.88756088987175","wtgu6xeh528w"
"340323","固镇县","蚌埠市","安徽省","33.323274297744135","117.32354764830771","wtgmtf26hu9f"
"340400",,"淮南市","安徽省","32.63184739905333","117.00638885071616","wtg1ws3qq3pp"
"340402","大通区","淮南市","安徽省","32.637269959538344","117.05958317928668","wtg1xv2jvupd"
"340403","田家庵区","淮南市","安徽省","32.653323007095956","117.02344533675632","wtg1ybmg7ut6"
"340404","谢家集区","淮南市","安徽省","32.60625458819586","116.8654388772148","wtg17rfc4n7h"
"340405","八公山区","淮南市","安徽省","32.637137318436714","116.84056434849077","wtg1dv2tn7r7"
"340406","潘集区","淮南市","安徽省","32.77795549110771","116.84158096083641","wtg46z13qjv2"
"340421","凤台县","淮南市","安徽省","32.715103905085066","116.71757320891433","wtffpgx5k96s"
"340422","寿县","淮南市","安徽省","32.56154615120071","116.80556277259998","wtg11zxhybhk"
"340500",,"马鞍山市","安徽省","31.676265597609103","118.5135795794315","wtsk0y6zwecu"
"340503","花山区","马鞍山市","安徽省","31.725472572000722","118.49960562874881","wtsk2x2y2bwp"
"340504","雨山区","马鞍山市","安徽省","31.687745482903562","118.50559705700871","wtsk28t4kxcs"
"340506","博望区","马鞍山市","安徽省","31.55751002841838","118.8247752453867","wts7xbvecfnp"
"340521","当涂县","马鞍山市","安徽省","31.576649154711316","118.50460469891183","wts78sk7m6jc"
"340522","含山县","马鞍山市","安徽省","31.74086220873552","118.10746203633957","wteuxd5pzmdd"
"340523","和县","马鞍山市","安徽省","31.748243815854266","118.35951254887343","wtsht7dfbt95"
"340600",,"淮北市","安徽省","33.96165630027632","116.8045372670298","ww511yw2yzxe"
"340602","杜集区","淮北市","安徽省","33.99728543639093","116.83461226601221","ww516th2ec35"
"340603","相山区","淮北市","安徽省","33.96582716177039","116.80052112275578","ww511z7933hg"
"340604","烈山区","淮北市","安徽省","33.90157406183185","116.81959906568504","ww50f796vzqw"
"340621","濉溪县","淮北市","安徽省","33.92162919482287","116.7723894280831","ww50cpppcfh2"
"340700",,"铜陵市","安徽省","30.95123323991339","117.81847679445747","wteb148b12p9"
"340705","铜官区","铜陵市","安徽省","30.94038634063321","117.82145710264791","wteb10dbyfn1"
"340706","义安区","铜陵市","安徽省","30.9585120990978","117.79856800876202","wteb0ef63sfw"
"340711","郊区","铜陵市","安徽省","30.897741483657814","117.80755007572573","wt7zbbbb6ukp"
"340722","枞阳县","铜陵市","安徽省","30.705671267724508","117.22643695996541","wt7qetc9mzyz"
"340800",,"安庆市","安徽省","30.53095656804304","117.06360390491879","wt7jxvgpewv9"
"340802","迎江区","安庆市","安徽省","30.517523291407603","117.0975144887677","wt7m8eec3yem"
"340803","大观区","安庆市","安徽省","30.518231924650795","117.04053820416964","wt7jx7dmd4y8"
"340811","宜秀区","安庆市","安徽省","30.619675877795817","116.9934411242481","wt7nnq0h8c29"
"340822","怀宁县","安庆市","安徽省","30.739399674606553","116.83659258050895","wt7nfevvczmv"
"340825","太湖县","安庆市","安徽省","30.460113290447975","116.31547630162399","wt6tqc47509m"
"340826","宿松县","安庆市","安徽省","30.159786861375334","116.1355236994904","wt6eddrm3zfb"
"340827","望江县","安庆市","安徽省","30.129968329228802","116.70059029409546","wt6grsfzbc5j"
"340828","岳西县","安庆市","安徽省","30.855227714002314","116.36655539021015","wt6xxcp89r2d"
"340881","桐城市","安庆市","安徽省","31.0419690376743","116.98046635878418","wte0tgn8d6my"
"340882","潜山市","安庆市","安徽省","30.636755682399183","116.58761103891939","wt6ym12801pw"
"341000",,"黄山市","安徽省","29.721889786591692","118.34543725314781","wtk1j48w89cf"
"341002","屯溪区","黄山市","安徽省","29.7021439085461","118.32141818076884","wtk0urp58buj"
"341003","黄山区","黄山市","安徽省","30.27865098018807","118.14760982483591","wtkh2803yveh"
"341004","徽州区","黄山市","安徽省","29.834221385317097","118.34343582847224","wtk1szphcvvw"
"341021","歙县","黄山市","安徽省","29.866287675757313","118.42146012978772","wtk1yszzsp89"
"341022","休宁县","黄山市","安徽省","29.795459004962712","118.20543014115599","wtk19b4e4hjh"
"341023","黟县","黄山市","安徽省","29.93104733070446","117.94447724144334","wt7f7bu8cx87"
"341024","祁门县","黄山市","安徽省","29.860343948080427","117.72339257753917","wt79yggt1gec"
"341100",,"滁州市","安徽省","32.26127087204081","118.33940613596579","wtspsbups0bb"
"341102","琅琊区","滁州市","安徽省","32.30086749259927","118.31244134015057","wtspu20qpwn7"
"341103","南谯区","滁州市","安徽省","32.20613189926425","118.42348205203612","wtspnycq74hk"
"341122","来安县","滁州市","安徽省","32.458449762426696","118.44241249320064","wtu0xhzhhjxf"
"341124","全椒县","滁州市","安徽省","32.091939797603374","118.28058428269748","wtsned1m17hj"
"341125","定远县","滁州市","安徽省","32.53704661348729","117.70447068625293","wtg9n7jy0cne"
"341126","凤阳县","滁州市","安徽省","32.88097672525767","117.5385853687445","wtge49ucxd3d"
"341181","天长市","滁州市","安徽省","32.67341003277047","119.01138527948528","wtu9uhj2qm0f"
"341182","明光市","滁州市","安徽省","32.78302282341776","117.99550981385306","wtgfmpcwywmh"
"341200",,"阜阳市","安徽省","32.89606099485221","115.82043612491321","wtf75s9c7y0x"
"341202","颍州区","阜阳市","安徽省","32.88962541654979","115.81341119616408","wtf757kgbnd3"
"341203","颍东区","阜阳市","安徽省","32.9173622401719","115.86361668264179","wtf7k83m9cn6"
"341204","颍泉区","阜阳市","安徽省","32.931313576024976","115.81542555643966","wtf776ynz1b3"
"341221","临泉县","阜阳市","安徽省","33.04595952836284","115.26761550051185","wtcgyzz6dj7d"
"341222","太和县","阜阳市","安徽省","33.16595985009563","115.62861546970402","wtfhxjwjwp0b"
"341225","阜南县","阜阳市","安徽省","32.66409738512507","115.60254592516004","wtf1yd74nt1f"
"341226","颍上县","阜阳市","安徽省","32.659028468804394","116.26347689904284","wtf9v9kkxk5v"
"341282","界首市","阜阳市","安徽省","33.26277523623148","115.38060984722048","wtfj1x39endr"
"341300",,"宿州市","安徽省","33.65209532645213","116.97054394561262","wtgpmwpmejpp"
"341302","埇桥区","宿州市","安徽省","33.646130650445464","116.98348044326181","wtgpqj0fbtm7"
"341321","砀山县","宿州市","安徽省","34.44842817139671","116.3725240015101","ww4gbp5usk7n"
"341322","萧县","宿州市","安徽省","34.19426934431854","116.95358492572029","ww54t2gh01c9"
"341323","灵璧县","宿州市","安徽省","33.547892231948374","117.56455699798788","wtgwg5pyssrk"
"341324","泗县","宿州市","安徽省","33.48869463013435","117.9165899917489","wtgye22jz9nh"
"341500",,"六安市","安徽省","31.741450815322555","116.52640966418569","wtdued7gq5k9"
"341502","金安区","六安市","安徽省","31.756287719901362","116.54543837997299","wtdusj1cc916"
"341503","裕安区","六安市","安徽省","31.743625870830318","116.4865497826053","wtduddybj2fb"
"341504","叶集区","六安市","安徽省","31.835263142250263","115.94747592742311","wtdmn7qmu50m"
"341522","霍邱县","六安市","安徽省","32.3593435909225","116.28439133775672","wtf8n4gdydye"
"341523","舒城县","六安市","安徽省","31.467692010555787","116.95560171142074","wte5j2s2x4cq"
"341524","金寨县","六安市","安徽省","31.73346173438129","115.94044120714393","wtdkw2ckb44b"
"341525","霍山县","六安市","安徽省","31.398570812489456","116.33957586218457","wtddx7gvutg6"
"341600",,"亳州市","安徽省","33.850642695788835","115.7844632112745","ww42ddrdm91m"
"341602","谯城区","亳州市","安徽省","33.882663087443404","115.78547191853164","ww42fb0kv41q"
"341621","涡阳县","亳州市","安徽省","33.4985668350044","116.22160903515599","wtfwsdjzrc2y"
"341622","蒙城县","亳州市","安徽省","33.27165823967443","116.57158940082672","wtfvk8uv6yth"
"341623","利辛县","亳州市","安徽省","33.15559584152897","116.1914935225951","wtfss5b16511"
"341700",,"池州市","安徽省","30.670883790764535","117.49842096159624","wt7w3xrwzehu"
"341702","贵池区","池州市","安徽省","30.693857943819243","117.57449037048667","wt7we7xhsjy6"
"341721","东至县","池州市","安徽省","30.116534528265298","117.03448128943805","wt75r4tct0fq"
"341722","石台县","池州市","安徽省","30.216530337189035","117.49239440959089","wt7ecsg251x0"
"341723","青阳县","池州市","安徽省","30.645634346235052","117.85343129913953","wt7y3ff5zbr9"
"341800",,"宣城市","安徽省","30.94660154529291","118.76553424276743","wts2n9dmj88u"
"341802","宣州区","宣城市","安徽省","30.952158157984414","118.76254944304942","wts2nd8jrurr"
"341821","郎溪县","宣城市","安徽省","31.13268187044305","119.18646592168548","wtsc05scjbw3"
"341823","泾县","宣城市","安徽省","30.694672488541514","118.42643469241686","wtknwgg3rvtv"
"341824","绩溪县","宣城市","安徽省","30.073292199532997","118.58544384056862","wtk746xm95gz"
"341825","旌德县","宣城市","安徽省","30.292481093722333","118.54646735262673","wtkk3ddfkzub"
"341881","宁国市","宣城市","安徽省","30.639352229689443","118.98960981494011","wtkw79tx4v5z"
"341882","广德市","宣城市","安徽省","30.883667102643013","119.42747581034895","wtkztwhqmuu6"
"350100",,"福州市","福建省","26.080429420698078","119.30346983854001","wssu6gf1s26v"
"350102","鼓楼区","福州市","福建省","26.08811403755549","119.31049162321753","wssu6vpnrbyt"
"350103","台江区","福州市","福建省","26.05852815064472","119.32052821101611","wssu5py9cvdr"
"350104","仓山区","福州市","福建省","26.05284169192682","119.28043216493037","wssu4qc2g98w"
"350105","马尾区","福州市","福建省","26.004533771062754","119.44551915827756","wssgyjcx6k6q"
"350111","晋安区","福州市","福建省","26.08721390443357","119.334579415968","wssu7t0c11pu"
"350112","长乐区","福州市","福建省","25.96925744807659","119.52943832000868","wssgxzw9vu3n"
"350121","闽侯县","福州市","福建省","26.156035214577336","119.13848201812112","wsssz19czy6g"
"350122","连江县","福州市","福建省","26.203583291029112","119.54647881620511","wstj065nfvgq"
"350123","罗源县","福州市","福建省","26.495495660323886","119.55648045991936","wstn8x677ym5"
"350124","闽清县","福州市","福建省","26.226847540201835","118.86957650956182","wsst0yqnmysr"
"350125","永泰县","福州市","福建省","25.872787263195903","118.93843072857337","wsse4tbrfm1g"
"350128","平潭县","福州市","福建省","25.504700273944916","119.79650131413707","wst1n4cpsu9x"
"350181","福清市","福州市","福建省","25.72634329903456","119.39046524748903","wssfkg36z3zr"
"350200",,"厦门市","福建省","24.485406605176305","118.09643549976651","ws7gr37jy6sg"
"350203","思明区","厦门市","福建省","24.45194839567105","118.08840797224036","ws7gp5m6gme1"
"350205","海沧区","厦门市","福建省","24.49032581859842","118.03956171184593","ws7gq43f3pse"
"350206","湖里区","厦门市","福建省","24.517573138111896","118.15358812171732","wsk52xkc4nuu"
"350211","集美区","厦门市","福建省","24.582019062249607","118.10343491663684","ws7gze029krz"
"350212","同安区","厦门市","福建省","24.729113975346568","118.15856347661324","wskh8vb3w0fw"
"350213","翔安区","厦门市","福建省","24.624216383592774","118.25457589660734","wskh4fwq7qdu"
"350300",,"莆田市","福建省","25.45986545592271","119.0145209781265","wss8u4zdrqfv"
"350302","城厢区","莆田市","福建省","25.424343792481636","119.00153633130627","wss8euq78c0y"
"350303","涵江区","莆田市","福建省","25.464464388124497","119.12256736821995","wss8yewmm00n"
"350304","荔城区","莆田市","福建省","25.43975447880629","119.01948169064262","wss8sr5m6cvy"
"350305","秀屿区","莆田市","福建省","25.32365439756104","119.1115713003065","wss8n6n2uz2f"
"350322","仙游县","莆田市","福建省","25.36829149810406","118.69845425064784","wss2m41t42q3"
"350400",,"三明市","福建省","26.269736515991838","117.64552116782143","wsetmn6b73fd"
"350402","梅列区","三明市","福建省","26.277335878354766","117.65255022877358","wsetmpxux47y"
"350403","三元区","三明市","福建省","26.24021937457406","117.61441509378494","wsetk2uhqe2m"
"350421","明溪县","三明市","福建省","26.361853685276866","117.20851763567705","wsemgph8umtn"
"350423","清流县","三明市","福建省","26.183357353210287","116.82359318579535","wsehfqs3558d"
"350424","宁化县","三明市","福建省","26.267956490540477","116.66042551200016","wsdvqtvtbvyp"
"350425","大田县","三明市","福建省","25.698932641878844","117.85343999668406","wsef1y670hq0"
"350426","尤溪县","三明市","福建省","26.176218039460192","118.19743971364737","wsshcthxxbwy"
